,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count
4080,2022-08-09 16:21:21+00:00,https://twitter.com/Kapyoseiin/status/1557039339665649664,Kapyoseiin,Twitter for iPhone,Moiben,#Azimio roll call time. #ElectionsKE #KenyaDecides https://t.co/x21KhfFl1T,2,0,0,0
4081,2022-08-09 16:08:11+00:00,https://twitter.com/FinneyAwuor/status/1557036025922441217,FinneyAwuor,Twitter for Android,Nairobi,"Excited that I voted for transformation today, and my vote will count! #Azimio #Raila #Igathe #sifuna #passaris #jalango #RailaTheEnigma #VoteBlue ! #Kenya has a lot of potential! https://t.co/yrWkHbiU3x",11,1,0,0
4082,2022-08-09 15:58:09+00:00,https://twitter.com/dennis_kyalo/status/1557033500993376258,dennis_kyalo,Twitter for Android,"Eldoret,Kenya","The word HUSTLER is about to be REDEFINED by Azimio. #IEBC
#uda #Azimio
#KenyaDecides2022",2,0,0,0
4083,2022-08-09 15:52:12+00:00,https://twitter.com/Chefkajwangs/status/1557032003102547968,Chefkajwangs,Twitter for Android,"Kisumu, Kenya","@hellenjeriKe It's not too late, you can still decamp to the winning team #Azimio",6,0,0,0
4084,2022-08-09 15:48:50+00:00,https://twitter.com/Robaa82/status/1557031156348080128,Robaa82,Twitter for Android,Kenya,"If #Raila tells u your wife is pregnant. Start buying Diapers 
When @OleItumbi says #FreedomisComing..#KenyaKwanza should start celebrating 
Follow itumbi Updates..",23,3,1,3
4085,2022-08-09 15:46:53+00:00,https://twitter.com/amiyo90/status/1557030664125415424,amiyo90,Twitter for Android,"Kampala, Uganda",@marindich_arapp #marindich voted #Decision2022 #KenyaDecides #KenyansPoll #KenyaElections #UDA #azimio #tuposite https://t.co/J3g4zArpNG,2,0,0,1
4086,2022-08-09 15:27:00+00:00,https://twitter.com/Jeffmuli/status/1557025659645566977,Jeffmuli,Twitter Web App,Nairobi,This is Baringo county #Baba #Azimio https://t.co/Zx4sOlaW2b,0,0,0,0
4087,2022-08-09 15:25:38+00:00,https://twitter.com/IkundaBob/status/1557025315674783748,IkundaBob,Twitter Web App,Close to The Equator,"I interacted with the Kikuyus on the queue, they acknowledged voter apathy, businesses were open as usual unlike past elections, #Azimio =80% support of the voters at KTTC. Igathe, Wanyonyi, Munga (Equity) CSs Amb Amina, Macharia, PS Amb Kamau voted here,
3/",0,0,0,1
4088,2022-08-09 15:24:26+00:00,https://twitter.com/MuneneRomano/status/1557025016780308481,MuneneRomano,Twitter for Android,"Nairobi, Kenya","Done and sealed ✅ Hapa Meru tuko locked kwa #Azimio Even animals are at peace! #Baba na Martha. Central Kenya,IEBC,Mt. Kenya,Passaris,Ruto! @MunyendoMax @ItsMutai @PanyakoEmmanuel @orichofrank @HEBabuOwino @citizentvkenya https://t.co/WcWX8EOvVC",8,1,0,0
4089,2022-08-09 15:19:52+00:00,https://twitter.com/OmarMumin6/status/1557023867482374144,OmarMumin6,Twitter for iPhone,,Vote Counting underway in New Eastleigh Primary school in Kamukunji constituency in Nairobi County #KenyaDecides #Raila #Ruto https://t.co/KQPfXCFbSO,0,0,0,0
4090,2022-08-09 15:16:08+00:00,https://twitter.com/Joseph_k_kimani/status/1557022924862898177,Joseph_k_kimani,Twitter for Android,,"Here we go!!! #kenyadecides
#ElectionsKE #tuesdayvibe #azimio https://t.co/eL2y4VYkJS",0,0,0,0
4091,2022-08-09 15:15:33+00:00,https://twitter.com/EmiyEmm/status/1557022778737426433,EmiyEmm,Twitter for Android,KENYA,Hahaha..I love how Citizen Tv supports #Azimio openly. They had to show how Ruto got 1 vote out of the 48 votes from Narok🤣,0,0,0,0
4092,2022-08-09 15:14:56+00:00,https://twitter.com/mobmoja/status/1557022626673004549,mobmoja,Twitter for Android,planet EARTH,47 ......1 . Wapi my brother SC. Can you tell us what this talky means. 😂 @real_damsa Mandera I hear is #Azimio kali sana,1,0,0,0
4093,2022-08-09 15:14:10+00:00,https://twitter.com/IkundaBob/status/1557022430719344640,IkundaBob,Twitter Web App,Close to The Equator,"I've voted at KTTC. My lineup was; @RailaOdinga and @MarthaKarua of #Azimio , @polyigathe of @JubileePartyK @HonTimWanyonyi , @EstherPassaris @edwinsifuna all of @TheODMparty and #JosephWambugu of @Nopeu /@RodgersKipembe 
My observation on
Mt Kenya Central Province
1/",12,1,0,1
4094,2022-08-09 15:07:08+00:00,https://twitter.com/MuriukiMaina_/status/1557020661159284739,MuriukiMaina_,Twitter for Android,World 🇰🇪 ,Congratulations @RailaOdinga and @MarthaKarua. Thank you to all who supported #AZIMIO journey.,45,1,0,0
4095,2022-08-09 15:05:50+00:00,https://twitter.com/anm_consult/status/1557020336318816258,anm_consult,Twitter for iPhone,Global Citizen ,As #KenyaDecides who’s your #5th as voted. Who will make the next Government? #Kenyansdecides #Kenya #Azimio #kenyakwanza #KenyaElections,0,0,0,1
4096,2022-08-09 14:38:11+00:00,https://twitter.com/john_ngume/status/1557013377473552386,john_ngume,Twitter for Android,"Nairobi, Kenya","The #media should not act suprised on why the voter turn out is this low  they helped creating a notion that #Raila has won with their unfair coverage of the campaign they have their share of blame in this, @citizentvkenya",3,0,0,0
4097,2022-08-09 14:35:01+00:00,https://twitter.com/ispionline/status/1557012577405833216,ispionline,Sprout Social,"Milano, Lombardia","Although there are four candidates, there are only two #frontrunners at #Kenya's presidential elections: #Odinga, the leader of the opposition politics and former PM (#Azimio- One Kenya Coalition) and #Ruto the current VP (#KenyaKwanza’ Coalition). →  https://t.co/GSDcLUAos0",3,0,0,0
4098,2022-08-09 14:22:41+00:00,https://twitter.com/amos_mwago/status/1557009474170257413,amos_mwago,Twitter Web App,"Nairobi, Kenya",THANK YOU TEAM #AZIMIO,1346,103,4,75
4099,2022-08-09 14:18:48+00:00,https://twitter.com/Drickolu/status/1557008497971265539,Drickolu,Twitter for Android,,Central Results among the first onces to be transmitted..Let the suspense begin...#Azimio,0,0,0,0
4100,2022-08-09 14:12:09+00:00,https://twitter.com/Mimi_N_Mee/status/1557006825740029958,Mimi_N_Mee,Twitter for Android,ꪖꪉꪮꪜꫀ ᡶꫝꫀ ꪑꪮꪮ᭢ ᭙ꪹỉᡶꫀꪹ,"Alhamdulillah done and dusted. Very quick, no queueing .  #Azimio https://t.co/geYb4vZqOU",0,0,0,0
4101,2022-08-09 14:02:30+00:00,https://twitter.com/Onsate_Akora/status/1557004396218695680,Onsate_Akora,Twitter Web App,Nairobi ,"Voter turnout Kibra social grounds station 9 total turnout as at 6pm 55% 
Really low turnout in a baba bedroom @TheODMparty #Azimio",1,0,0,2
4102,2022-08-09 13:57:19+00:00,https://twitter.com/mrbillmasai/status/1557003091576233986,mrbillmasai,Twitter for Android,"Nairobi, Kenya",A vote for baba is a vote for peace and properity😉#Azimio tuesday https://t.co/9wMfk41Dyo,1,1,0,0
4103,2022-08-09 13:52:20+00:00,https://twitter.com/KasangatiBeibe/status/1557001837580062727,KasangatiBeibe,Twitter for Android,"Uganda, Fort Porta",#who's who #Raila or #Ruto,0,0,0,0
4104,2022-08-09 13:27:32+00:00,https://twitter.com/TheHadassah/status/1556995597273538560,TheHadassah,Twitter for Android,"Nairobi,Kenya.","Today is probably the last time I have voted as a Kenyan Youth. 
Glad to have participated in the electoral process  through different Opportunities/Avenues
Excited to have finally showed up and voted for #BabaNaMartha 
All the best to team #Azimio
#KenyaDecides2022 #KenyaDecides https://t.co/6qZ6Mu4mbU",0,0,0,0
4105,2022-08-09 12:40:16+00:00,https://twitter.com/McMAguta/status/1556983701803876355,McMAguta,Twitter for Android,"Kisi, Kenya",@citizentvkenya Mimi nimepigia #Azimio na #BabaNaMama @RailaOdinga  na @MarthaKarua. Kwani iko nini naficha? CoK guarantees information sharing.,3,0,0,0
4106,2022-08-09 12:37:04+00:00,https://twitter.com/MaragiaNixon/status/1556982895566364673,MaragiaNixon,Twitter Web App,Nairobi,#Ruto #Raila https://t.co/oqBjVlaA5W,1,0,0,0
4107,2022-08-09 12:28:32+00:00,https://twitter.com/JuniorWanson/status/1556980748363653121,JuniorWanson,Twitter for Android,"Mombasa, Kenya","Huku Mombasa si kuzuri, people won't vote #KenyaDecides2022 #riot #raila #ruto #shallo cc @Jo_Kimoney @LarryMadowo https://t.co/lkHOl1vcEl",4,3,0,2
4108,2022-08-09 12:26:14+00:00,https://twitter.com/david_kuloba/status/1556980171294576641,david_kuloba,Twitter Web App,"Kampala, Uganda","Politics in its mature state.
#Azimio and #uda supporters 🤜🤛 each other bearing in mind that it's just an exercise but not a life and death affair. banange let's emulate these patriotic #Peace loving citizens. #KenyaDecides2022 https://t.co/bx3chYNdsD",7,2,1,0
4109,2022-08-09 12:08:10+00:00,https://twitter.com/254Mistari/status/1556975623792361473,254Mistari,Twitter for Android,,"#RailaTheEnigma 
One for Kenya, One for Baba, One for Raila #ElectionsKE  #Azimio https://t.co/V98M5ofz6M",1,0,0,0
4110,2022-08-09 12:03:38+00:00,https://twitter.com/Seobasedcontent/status/1556974482476175362,Seobasedcontent,Twitter for Android,United States,Uhuruto ERA ||° #Uhuru  #Ruto  #the5th #Raila https://t.co/pdoEBKgQsW,0,0,0,0
4111,2022-08-09 12:01:35+00:00,https://twitter.com/mangua_duke/status/1556973968485191680,mangua_duke,Twitter for Android,"Nairobi, Kenya",@OleItumbi REJECT LIEFESTO. It is# Babathe5th #Azimio,1,0,0,0
4112,2022-08-09 11:40:05+00:00,https://twitter.com/BentenKaudo/status/1556968557942083586,BentenKaudo,Twitter for Android,"Nairobi, Kenya","#Azimio..
#Baba Lao Raila..
#Mama Yao Karua..
#Rarua..Rolex😂🙏.. https://t.co/6uRSYV8Irl",1,0,0,0
4113,2022-08-09 11:32:21+00:00,https://twitter.com/omoro_mr/status/1556966611151880193,omoro_mr,Twitter for iPhone,,"Ruto back to Sugoi

#RailaTheEnigma #Trump #RailaOdinga #Raila #AzimioTuesday #VoteBlueNoMatterWho #Ruto #uda #Kenya #KenyaDecides #Elections #Uhuru https://t.co/ZZmOpsrXkG",5,1,0,0
4114,2022-08-09 11:29:09+00:00,https://twitter.com/dotkoome/status/1556965805195141123,dotkoome,Twitter for iPhone,CALIFORNIA,#IEBC #KenyaDecides2022 #WSR #Raila Encourage Kenyans to avoid being hateful &amp; uncovering old wounds,0,0,0,0
4115,2022-08-09 11:23:52+00:00,https://twitter.com/elijahkanyi1/status/1556964476171190275,elijahkanyi1,Twitter for Android,nairobi-kenya,"Wishing #Raila and Martha all the best.
#mandelamoment 
#inawezekana",0,0,0,0
4116,2022-08-09 11:11:56+00:00,https://twitter.com/AhmednuurSheekh/status/1556961471933911043,AhmednuurSheekh,Twitter for iPhone,"Oslo, Norway","#Kenya will go an election today . And I hope that #Raila Odinga will lose. He is an sworn enemy of the Somali Republic. He vowed to destroy it if he is elected. I urge all Somalis as well as Kenyans to vote against him. Say yes to peace and no to war, he is supporting The SNM https://t.co/UmlNhZj8EF",4,0,0,0
4117,2022-08-09 11:07:17+00:00,https://twitter.com/AbnerOnchana/status/1556960302134067200,AbnerOnchana,Twitter for Android,"Nairobi, KENYA","Done and sealed. 
#VoteBlue 
#Raila 
#AzimioTuesday https://t.co/5LaLe9RDe5",6,1,0,0
4118,2022-08-09 11:06:02+00:00,https://twitter.com/CityAM/status/1556959987146055686,CityAM,Buffer,"London, England","Elections in K enya TODAY: East Africa braces itself as the fierce battle between Raila and Ruto reaches its climax 

Over 22m voters can endorse their favourite candidates in 46,232 polling stations --&gt;&gt; https://t.co/WlSmMRehcL

#KenyaDecides #KenyansPoll #Kenya #Ruto #Raila https://t.co/aOGB6evxsL",2,0,0,0
4119,2022-08-09 11:03:16+00:00,https://twitter.com/HussainKiflu/status/1556959291411685376,HussainKiflu,Twitter for Android,"Dallas, Texas","#Ruto or #Raila
To maintain stability
In #Kenya
While in #Ethiopia
With or without #Isaias
To dig deeper into abyss.",9,2,0,0
4120,2022-08-09 10:55:18+00:00,https://twitter.com/BlakeSankara/status/1556957283946479617,BlakeSankara,Twitter for Android,AFRICA🇰🇪,Who did y'all #VOTE for ? #KenyaDecides2022 #KenyansPoll #RutoThe5th #Raila,0,0,0,0
4121,2022-08-09 10:40:00+00:00,https://twitter.com/remmy_osman/status/1556953434355630080,remmy_osman,Twitter for Android,,"Final poll, who is the next president of the Republic of Kenya. #PresidentialElections2022 #Nyeri #Gatundusouth #RigathiGachagua #Raila #Ruto #mypresident",2,1,0,1
4122,2022-08-09 10:27:38+00:00,https://twitter.com/bbcgahuza/status/1556950323239043072,bbcgahuza,SocialFlow,"London, UK","#Kenya 2022: #Raila Odinga yatoreye ku kigo c'amatora ca Old #Kibera

https://t.co/jvKEtAkrUu https://t.co/rEg8B0OFwT",11,1,0,0
4123,2022-08-09 10:26:16+00:00,https://twitter.com/Josephpetersw/status/1556949977800364033,Josephpetersw,Twitter for Android,Nairobi Kenya.,"God bless Kenya.  Vote wisely. 
#KenyaDecides #elections2022 #kenya #raila #ruto #peace https://t.co/g6pbC6hUis",1,0,0,0
4124,2022-08-09 10:17:30+00:00,https://twitter.com/aCowFromKenya/status/1556947774469545984,aCowFromKenya,Twitter for Android,"Nairobi, Kenya",#KenyansPoll  #Azimio #KenyaDecides2022 https://t.co/nKEUqs1WRY,1,0,0,0
4125,2022-08-09 10:16:54+00:00,https://twitter.com/abu_muha6/status/1556947623105503233,abu_muha6,Twitter for Android,East Africa ,"I'm at Darwed primary school polling Station &amp; Baba has 98% of the votes so far.

#Azimio #ElectionsKE",12,2,0,1
4126,2022-08-09 10:15:46+00:00,https://twitter.com/willyobina/status/1556947336093474819,willyobina,Twitter for Android,"Kenyase, Ghana","And by the way,sijaskia mahali Rift Valley...Kims kit imekataa?.zina behave zote...#chebukati #ruto #raila #moseskuria #gatundu #ElectionsKE #IEBC",1,1,0,0
4127,2022-08-09 10:10:45+00:00,https://twitter.com/shirkomedia/status/1556946073616355332,shirkomedia,Twitter for iPhone,"Mombasa, Kenya",Voted✅ #KenyansPoll #voteday #kura #kenya #Transfers #Tielemans #Azimio #bandarifc #shirko #shirkoviolin https://t.co/4NBdse0LPv,1,0,0,0
4128,2022-08-09 10:10:18+00:00,https://twitter.com/McLean_Othim/status/1556945959502114816,McLean_Othim,Twitter for Android,"Nairobi, Kenya",@MarthaKarua #KenyaDecides2022 #Azimio Confirmed https://t.co/M1mO3OHNBn,0,0,0,0
4129,2022-08-09 10:04:50+00:00,https://twitter.com/McMAguta/status/1556944586177658881,McMAguta,Twitter for Android,"Kisi, Kenya","I have been in touch with our voters in #Western #Coast. Though disappointed at not voting for Governors, they have turned out in multitudes to vote #Azimio #MamaNaBaba @RailaOdinga @MarthaKarua. Victory is here. #CanaanWeCome.",3,0,0,0
4130,2022-08-09 10:03:02+00:00,https://twitter.com/CityAM/status/1556944132203061248,CityAM,Buffer,"London, England","Elections in K enya TODAY: East Africa braces itself as the fierce battle between Raila and Ruto reaches its climax 

Over 22m voters can endorse their favourite candidates in 46,232 polling stations --&gt;&gt; https://t.co/Xujvixznny

#KenyaDecides2022 #KenyansPoll #Kenya #Ruto #Raila https://t.co/YKEVnY0LAk",1,0,0,1
4131,2022-08-09 10:02:57+00:00,https://twitter.com/willyobina/status/1556944112640790528,willyobina,Twitter for Android,"Kenyase, Ghana",Hizi vitu ziko....utaambiwa peleka mtoto apewe vaccines za covid...but they wount tell you in USA..inafagia kids  ..@DrMumbiSeraki @MOH_Kenya @daktari1 @StateHouseKenya please don't accept thus things in Kenya.. don't sell your souls fir money.#gatundu #chebukati #raila #ruto https://t.co/eEK5YotvWo,0,0,0,0
4132,2022-08-09 10:02:53+00:00,https://twitter.com/greatnessreuben/status/1556944093800026115,greatnessreuben,Twitter for Android,"Nairobi, Kenya","Vote wisely.
Vote #Azimio https://t.co/5qdBc4m7bi https://t.co/iBMqgdzYDe",0,0,0,0
4133,2022-08-09 09:46:22+00:00,https://twitter.com/kamaveli/status/1556939936682483712,kamaveli,Twitter Web App,Africa,"Leo ni leo. Your vote is your voice. Make it count. #Inawezekana 

Vote for #Raila #VoteBlue #Azimio

#RailaTheEnigma #RailaOdinga #RailaAmoloOdinga #AzimioTuesday #KenyaDecides2022 #KenyaDecides #KenyaElections #KenyansPoll #Elections2022 #ElectionsKE https://t.co/moFMJM8su1",3,0,0,1
4134,2022-08-09 09:39:05+00:00,https://twitter.com/Carlixvick/status/1556938104812015616,Carlixvick,Twitter Web App,,its blue everywhere😂😂#Raila the enigma https://t.co/uJeUGyhpWK,0,0,0,0
4135,2022-08-09 09:29:03+00:00,https://twitter.com/lil_vansoh_ke/status/1556935578456817667,lil_vansoh_ke,Twitter for Android,"Nairobi, Kenya","It's just a normal day to me,it doesn't matter anymore!!😂😂peace guys
#IEBC #KenyaDecides2022 #Elections2022 #ElectionsKE #KenyaKwanza #RutoThe5th #Ruto #Raila https://t.co/1pTD1ZmHJr",12,1,0,0
4136,2022-08-09 09:24:33+00:00,https://twitter.com/Ustazzz/status/1556934448091987968,Ustazzz,Twitter for Android,"Kenya , Eastern Africa .",Get in !!! #Blue #Azimio #Raila #the5th https://t.co/Fr6t7Mkz77,0,0,0,0
4137,2022-08-09 09:22:30+00:00,https://twitter.com/cityamclub/status/1556933933979164672,cityamclub,Buffer,"London, England","Elections in K enya TODAY: East Africa braces itself as the fierce battle between Raila and Ruto reaches its climax 

Over 22m voters can endorse their favourite candidates in 46,232 polling stations --&gt;&gt; https://t.co/ttPvmiPt39

#KenyaDecides2022 #KenyansPoll #Kenya #Ruto #Raila https://t.co/kAEt7DF1dA",0,0,0,0
4138,2022-08-09 09:18:43+00:00,https://twitter.com/CityAM/status/1556932980807012352,CityAM,Twitter Web App,"London, England","Elections in Kenya TODAY: East Africa braces itself as the fierce battle between Raila and Ruto reaches its climax 

Over 22m voters can endorse their favourite candidates in 46,232 polling stations --&gt;&gt; https://t.co/1fJqaxHQL6
#KenyaDecides2022 #KenyansPoll #Kenya #Ruto #Raila",0,0,0,1
4139,2022-08-09 09:07:08+00:00,https://twitter.com/bradogonya/status/1556930064205463552,bradogonya,Twitter Web App,,"I voted. 🗳 🗳 ☑️ 🗳 

#IEBC 🇰🇪 🇰🇪 🇰🇪 #Udaku #raila https://t.co/ttOtwcpsGH",0,0,0,0
4140,2022-08-09 09:05:32+00:00,https://twitter.com/RegalAfrica/status/1556929660554022914,RegalAfrica,Twitter Web App,"Nairobi, Kenya","We wish all Kenyan's peaceful and fair elections, and leadership that will take Kenya to new heights.

#kenyaelections2022 #peace #Ruto #Raila https://t.co/4EwvgHKCAa",2,0,0,0
4141,2022-08-09 09:02:42+00:00,https://twitter.com/Methodiasjuma/status/1556928950512848896,Methodiasjuma,Twitter for Android,"Busia, Kenya","Mzae aliamkia kuvote 5:00am lakini visiting alikua anafika masaa ya supper.
#KenyaDecides2022 
#kenyaelections2022 
#JustVoted
#KIEMS
#Raila
#Ruto https://t.co/c2JxjHQCBB",3,5,0,1
4142,2022-08-09 08:54:56+00:00,https://twitter.com/Davi_kiana/status/1556926995539394561,Davi_kiana,Twitter for Android,KENYA,Even the sick wamesema ni round one. Magina polling station Migori county suna east constituency #Azimio https://t.co/oqyjE5yzcV,2,1,0,0
4143,2022-08-09 08:48:44+00:00,https://twitter.com/BaitLuster/status/1556925435677638658,BaitLuster,Twitter for Android,Someone's heart ❣️,The turn out of voters in Nyandarua and Mount kenya as a whole is low compared to 2017 and 2013 #pigakura #IEBC #Azimio #UDA,0,0,0,0
4144,2022-08-09 08:45:58+00:00,https://twitter.com/mobmoja/status/1556924737128988673,mobmoja,Twitter for Android,planet EARTH,Got 2 reading #Azimio . Let's wait till midnight we must get @TheODMparty governor in #Mandera ASAP https://t.co/A5CPVVJvvi,0,0,0,0
4145,2022-08-09 08:43:32+00:00,https://twitter.com/martinngoha/status/1556924125159084032,martinngoha,Twitter Web App,,"From UAE, #Azimio vote as if it all depends on your one vote... Baba Igwe.... na ufuatilie mabeste na Family pia https://t.co/VX9TgNt4s9",2,0,0,0
4146,2022-08-09 08:42:26+00:00,https://twitter.com/deedajut/status/1556923850176200704,deedajut,Twitter Web App,Kenya,"Puerile @ahmedsalims U understand our 'Democracy!' Development's biased not based on national development or all taxpayers' rights... but tokenism, whims. #Baba fought 4 rights 2 all, 2 speech thus ur followers, nationwide #Devolution &amp; more #Raila #IEBC #2022 #Kenya https://t.co/fNaSH1F6AL",0,0,0,0
4147,2022-08-09 08:26:48+00:00,https://twitter.com/MoworxKenya/status/1556919916053368832,MoworxKenya,Instagram,"Nairobi, Kenya","LIFE BEYOND ELECTIONS!

#moworxkenya #Raila #Ruto #Uhuru #Kenya #elections #2022 #Wajackoya #mwaure #rigathi #karua #IEBC #kenyadecides2022 #KIEMS #youth @ Kenya https://t.co/2kTabrLkK2",0,0,0,0
4148,2022-08-09 08:22:03+00:00,https://twitter.com/crtmatrix/status/1556918718541844481,crtmatrix,Twitter for Android,𓃱𓃰𓄁,"#congratulations kenya 
#raila you did your best
#ruto you gave it all 
#KenyaDecides2022 
#Wajackoyah 
#mwaure
 congratulations we all competed we all won..",1,1,0,1
4149,2022-08-09 08:21:25+00:00,https://twitter.com/kiplagat_tonny/status/1556918558000553985,kiplagat_tonny,Twitter for Android,Kenya,@andercheru1 @Esther861996 @UDAKenya #kosachei #sugoi #RailaTheEnigma #RailaOdinga #Azimio https://t.co/Hk6Snr1YDe,1,0,0,0
